timestamp,cash,positions_value,portfolio_value,daily_return,cumulative_return,cumulative_max,drawdown
2025-04-02 17:00:00,14033989.119816821,-13992785.474547457,41203.64526936505,-0.9941681966863994,0.4120364526936519,70.65335206568555,-99.41681966863995
2025-04-02 18:00:00,25529.02611962415,14019058.321981419,14044587.348101042,339.85788420625994,140.4458734810109,140.4458734810109,0.0
2025-04-03 09:00:00,13543991.804645294,-13118233.149018515,425758.6556267794,-0.9696852143053996,4.257586556267813,140.4458734810109,-96.96852143053995
2025-04-03 10:00:00,27934498.60893266,500058.6525152512,28434557.26144791,65.78562346451432,284.3455726144804,284.3455726144804,0.0
2025-04-03 11:00:00,27934498.60893266,-27647706.52396057,286792.0849720873,-0.9899139598927068,2.867920849720898,284.3455726144804,-98.99139598927069
2025-04-03 12:00:00,27934498.60893266,-27478469.330441054,456029.2784916051,0.5901041290452251,4.56029278491609,284.3455726144804,-98.39621459796774
2025-04-03 13:00:00,27934498.60893266,-27082612.90439747,851885.70453519,0.8680504623583554,8.518857045351973,284.3455726144804,-97.00404793821005
2025-04-03 14:00:00,54128854.066379435,-53015953.9527816,1112900.1135978326,0.3063960431230133,11.129001135978422,284.3455726144804,-96.08610008109137
2025-04-03 15:00:00,54619525.435462736,1126127.1638260633,55745652.5992888,49.09043661526082,557.4565259928928,557.4565259928928,0.0
2025-04-03 16:00:00,276069572.5240361,-330885337.81759197,-54815765.29355585,-1.9833191062912623,-548.1576529355632,557.4565259928928,-198.33191062912624
2025-04-03 17:00:00,166221109.3569215,53214117.942267686,219435227.29918918,-5.003140814034864,2194.352272991911,2194.352272991911,0.0
2025-04-03 18:00:00,490568754.34592247,-376356478.6033526,114212275.74256986,-0.4795171352006894,1142.1227574257086,2194.352272991911,-47.95171352006894
2025-04-04 09:00:00,490568754.34592247,-51256754.17586368,439312000.1700588,2.8464516823064745,4393.120001700627,4393.120001700627,0.0
2025-04-04 10:00:00,605963803.333246,-163880824.28153884,442082979.05170715,0.006307541976034559,4420.82979051711,4420.82979051711,0.0
2025-04-04 11:00:00,659451100.0614018,-660008180.5899615,-557080.5285597444,-1.0012601266163983,-5.570805285597104,4420.82979051711,-100.12601266163983
2025-04-04 12:00:00,894396251.8222688,-788349438.208417,106046813.61385176,-191.36173080402094,1060.468136138453,4420.82979051711,-76.01201162702063
2025-04-04 13:00:00,1107493892.6425006,107111901.41607618,1214605794.0585768,10.45348693343414,12146.05794058503,12146.05794058503,0.0
2025-04-04 14:00:00,3630228498.764599,-4829724083.970863,-1199495585.206264,-1.9875595778266277,-11994.95585206191,12146.05794058503,-198.75595778266276
2025-04-04 15:00:00,1190255594.8246398,1228908419.9143376,2419164014.7389774,-3.016817772883241,24191.6401473883,24191.6401473883,0.0
2025-04-04 16:00:00,3613032536.6648293,3621745318.0952225,7234777854.760052,1.9906107277892313,72347.77854759611,72347.77854759611,0.0
2025-04-04 17:00:00,14303815895.92091,-14211176903.041935,92638992.87897396,-0.9871953230992403,926.3899287896824,72347.77854759611,-98.71953230992403
2025-04-04 18:00:00,170145507.72096634,14041861629.755655,14212007137.476622,152.41279838872563,142120.07137475745,142120.07137475745,0.0
2025-04-05 09:00:00,170145507.72096634,14212226684.117323,14382372191.83829,0.011987402814653825,143823.721918374,143823.721918374,0.0
2025-04-05 10:00:00,170145507.72096634,14337784659.54886,14507930167.269827,0.008729990696721757,145079.3016726893,145079.3016726893,0.0
2025-04-05 11:00:00,14487756346.4407,34569379.23247337,14522325725.673174,0.0009922544592766425,145223.25725672278,145223.25725672278,0.0
2025-04-05 12:00:00,14583387745.040352,-14621627577.511019,-38239832.470666885,-1.0026331755114861,-382.39832470665124,145223.25725672278,-100.26331755114862
2025-04-05 13:00:00,14706107181.500534,-14703521947.814793,2585233.6857414395,-1.067605779594472,25.852336857413203,145223.25725672278,-99.98219821167369
2025-04-05 14:00:00,14706107181.500534,-14514642147.783016,191465033.7175179,73.06101613696332,1914.6503371750907,145223.25725672278,-98.68158146749842
2025-04-05 15:00:00,28957785808.54602,-28729358703.740807,228427104.8052138,0.19304867510288437,2284.2710480520327,145223.25725672278,-98.42706251656789
2025-04-05 16:00:00,194420490.945179,28765178081.205894,28959598572.151073,125.77829365672578,289595.9857214974,289595.9857214974,0.0
2025-04-05 17:00:00,196945261.8295527,29438395845.836018,29635341107.66557,0.02333397453113606,296353.41107664205,296353.41107664205,0.0
2025-04-05 18:00:00,196945261.8295527,29578371384.354618,29775316646.18417,0.004723263957383539,297753.16646182805,297753.16646182805,0.0
2025-04-06 09:00:00,428109891.89318883,206103699.03408015,634213590.927269,-0.9787000219522923,6342.135909272384,297753.16646182805,-97.87000219522923
2025-04-06 10:00:00,428109891.89318883,234680229.84362924,662790121.7368181,0.04505821259328102,6627.901217367861,297753.16646182805,-97.77402830131865
2025-04-06 11:00:00,30288755736.72638,-29059414438.99781,1229341297.728571,0.8547972539287785,12293.412977285117,297753.16646182805,-95.87127380596266
2025-04-06 12:00:00,59951726326.77476,-59795404814.34813,156321512.4266243,-0.8728412421225444,1563.2151242661685,297753.16646182805,-99.4749963055501
2025-04-06 13:00:00,60265816639.10637,158918876.91596985,60424735516.02234,385.54139521830103,604247.3551601946,604247.3551601946,0.0
2025-04-06 14:00:00,298313711784.028,-357482100366.5313,-59168388582.50327,-1.9792080689672868,-591683.8858250044,604247.3551601946,-197.9208068967287
2025-04-06 15:00:00,298313711784.028,-119048298145.86746,179265413638.16055,-4.0297498027717324,1792654.1363815195,1792654.1363815195,0.0
2025-04-06 16:00:00,176527032929.13907,4267003404.757202,180794036333.89627,0.008527147901609133,1807940.363338876,1807940.363338876,0.0
2025-04-06 17:00:00,235346263874.3274,-114571125865.16708,120775138009.16031,-0.33197388333037225,1207751.3800915452,1807940.363338876,-33.197388333037225
2025-04-06 18:00:00,292983684881.1204,188702036785.0645,481685721666.18494,2.9882854170669715,4816857.216661619,4816857.216661619,0.0
2025-04-07 09:00:00,476941589698.27295,121578360923.56897,598519950621.8419,0.242552817533223,5985199.5062181335,5985199.5062181335,0.0
2025-04-07 10:00:00,588037280844.8258,-576153090218.0033,11884190626.82251,-0.9801440359432042,118841.90626821919,5985199.5062181335,-98.01440359432043
2025-04-07 11:00:00,603413226578.9492,-594895273987.271,8517952591.678276,-0.2832534533354476,85179.52591677853,5985199.5062181335,-98.57683063315962
2025-04-07 12:00:00,590140526776.2614,-559755821959.6094,30384704816.652,2.5671371130119613,303847.0481665049,5985199.5062181335,-94.92335973344193
2025-04-07 13:00:00,620907842549.1387,-599332525075.6223,21575317473.516403,-0.28992835034249564,215753.1747351533,5985199.5062181335,-96.3952216712074
2025-04-07 14:00:00,620907842549.1387,-606786292555.7319,14121549993.406696,-0.3454766072044674,141215.49993405992,5985199.5062181335,-97.64058825796286
2025-04-07 15:00:00,615867696675.5507,-589666573884.7828,26201122790.767876,0.8553999244417994,262011.22790766569,5985199.5062181335,-95.62234763209719
2025-04-07 16:00:00,1058086751677.3264,-982737800955.7706,75348950721.55574,1.875790908781413,753489.5072155198,5985199.5062181335,-87.41078711857966
2025-04-07 17:00:00,1285452049476.3562,-149576521432.6587,1135875528043.6975,14.074868557111142,11358755.280436408,11358755.280436408,0.0
2025-04-07 18:00:00,4367581120080.797,-5340828589136.652,-973247469055.8555,-1.8568258097188395,-9732474.690558068,11358755.280436408,-185.68258097188394
2025-04-08 09:00:00,3897376161256.587,-2611276534652.948,1286099626603.639,-2.3214518069605465,12860996.266035745,12860996.266035745,0.0
2025-04-08 10:00:00,5200033049178.752,354450881125.3369,5554483930304.089,3.318859764365608,55544839.3030381,55544839.3030381,0.0
2025-04-08 11:00:00,5200033049178.752,-5152764154062.483,47268895116.268555,-0.9914899573552857,472688.951162659,55544839.3030381,-99.14899573552857
2025-04-08 12:00:00,10567096634978.148,-10450599022175.555,116497612802.59277,1.4645723687012464,1164976.1280258622,55544839.3030381,-97.90263840413678
2025-04-08 13:00:00,10684010301398.047,406914158988.82227,11090924460386.87,94.20301913122145,110909244.60386245,110909244.60386245,0.0
2025-04-08 14:00:00,21532116678511.098,-21405263177999.605,126853500511.49219,-0.9885624051480495,1268535.0051148566,110909244.60386245,-98.85624051480495
2025-04-08 15:00:00,21532116678511.098,550083988349.9141,22082200666861.01,173.0763997668357,220822006.66859874,220822006.66859874,0.0
2025-04-08 16:00:00,21532116678511.098,570634184873.9609,22102750863385.06,0.0009306226690932728,221027508.63383922,221027508.63383922,0.0
2025-04-08 17:00:00,21661368764734.07,465753672995.35547,22127122437729.426,0.0011026489189063238,221271224.3772829,221271224.3772829,0.0
2025-04-08 18:00:00,44607853989987.16,-44309950040918.45,297903949068.7031,-0.9865367062568994,2979039.490686887,221271224.3772829,-98.65367062568994
2025-04-09 09:00:00,44906316119484.12,-1159980910165.2266,43746335209318.89,145.84711413217968,437463352.0931677,437463352.0931677,0.0
2025-04-09 10:00:00,88359212692242.77,-88154585873242.9,204626818999.8672,-0.9953224237408513,2046268.189998594,437463352.0931677,-99.53224237408513
2025-04-09 11:00:00,88564172375524.45,-634834621518.7969,87929337754005.66,428.7058332029426,879293377.5400231,879293377.5400231,0.0
2025-04-09 12:00:00,88564172375524.45,-87970115747929.19,594056627595.2656,-0.993243931516268,5940566.275952416,879293377.5400231,-99.3243931516268
2025-04-09 13:00:00,173828541912861.5,-172487811605944.1,1340730306917.4062,1.256906571928449,13407303.069173519,879293377.5400231,-98.47521846386665
2025-04-09 14:00:00,174036298231397.84,529555717879.78125,174565853949277.62,129.20206453797385,1745658539.4927053,1745658539.4927053,0.0
2025-04-09 15:00:00,175391647046217.28,-175101889430916.97,289757615300.3125,-0.9983401243213091,2897576.153002947,1745658539.4927053,-99.83401243213092
2025-04-09 16:00:00,175391647046217.28,-173674054045547.4,1717593000669.8652,4.927688902635764,17175930.0066976,1745658539.4927053,-99.01607733596693
2025-04-09 17:00:00,342244038211827.25,-338517618916216.0,3726419295611.2485,1.1695589666224397,37264192.956110194,1745658539.4927053,-97.865321761784
2025-04-09 18:00:00,343034659779969.44,1876041043932.9375,344910700823902.4,91.55821029858808,3449107008.238812,3449107008.238812,0.0
2025-04-10 09:00:00,343034659779969.44,3493490807458.875,346528150587428.3,0.004689473999102578,3465281505.87407,3465281505.87407,0.0
2025-04-10 10:00:00,346855281741178.44,-273870260451.25,346581411480727.2,0.00015369860488556597,3465814114.807059,3465814114.807059,0.0
2025-04-10 11:00:00,1387495513392609.0,-1734065936066367.8,-346570422673758.75,-1.9999682937208851,-3465704226.7373743,3465814114.807059,-199.99682937208848
2025-04-10 12:00:00,1418149004315316.5,-1079192977852560.0,338956026462756.56,-1.9780292958866545,3389560264.6273565,3465814114.807059,-2.2001713783183496
2025-04-10 13:00:00,1418149004315316.5,1023453113970702.0,2441602118286018.5,6.203300509997848,24416021182.858677,24416021182.858677,0.0
2025-04-10 14:00:00,2450926256649140.0,2068656972703.5,2452994913621843.5,0.004666114618143702,24529949136.21692,24529949136.21692,0.0
2025-04-10 15:00:00,9754080071726680.0,-1.46084973789911e+16,-4854417307264421.0,-2.978975692247515,-48544173072.64121,24529949136.21692,-297.8975692247515
2025-04-10 16:00:00,1.4551336261396254e+16,-1.4530500843582948e+16,20835417813306.0,-1.0042920532979573,208354178.13304177,24529949136.21692,-99.15061308535115
2025-04-10 17:00:00,9678762281754170.0,59693424317410.0,9738455706071580.0,466.3991082555766,97384557060.70728,97384557060.70728,0.0
2025-04-10 18:00:00,1.948799227496288e+16,-9634098092527030.0,9853894182435850.0,0.011853879079852359,98538941824.34988,98538941824.34988,0.0
2025-04-11 09:00:00,2.88098188744528e+16,-2.8540725985766388e+16,269092888686412.0,-0.9726917212926786,2690928886.86388,98538941824.34988,-97.26917212926786
2025-04-11 10:00:00,2.883094608754193e+16,-9225111144723536.0,1.960583494281839e+16,71.85898575218796,196058349428.16644,196058349428.16644,0.0
2025-04-11 11:00:00,4.806071685804793e+16,-4.759202414196605e+16,468692716081876.0,-0.9760942230999676,4686927160.8183365,196058349428.16644,-97.60942230999676
2025-04-11 12:00:00,9270139371438496.0,2.995001651450387e+16,3.922015588594237e+16,82.67989204912456,392201558859.38824,392201558859.38824,0.0
2025-04-11 13:00:00,4.873592421364945e+16,-8243905207897240.0,4.049201900575221e+16,0.03242881347816651,404920190057.4855,404920190057.4855,0.0
2025-04-11 14:00:00,9.737464987283022e+16,-9.71793426032937e+16,195307269536520.0,-0.9951766477856099,1953072695.3650408,404920190057.4855,-99.51766477856098
2025-04-11 15:00:00,9.757399866242888e+16,686988434075056.0,9.826098709650394e+16,502.10972719901946,982609870964.9594,982609870964.9594,0.0
2025-04-11 16:00:00,1.9643295552675958e+17,-1.9648432573495062e+17,-51370208191040.0,-1.0005227935288354,-513702081.9103087,982609870964.9594,-100.05227935288355
2025-04-11 17:00:00,1.9648534078715728e+17,148167997434144.0,1.9663350878459142e+17,-3828.773250467151,1966335087845.565,1966335087845.565,0.0
2025-04-11 18:00:00,1.9648534078715728e+17,253590645680384.0,1.9673893143283766e+17,0.0005361377564681025,1967389314328.0269,1967389314328.0269,0.0
2025-04-12 09:00:00,1.9648534078715728e+17,260951616593728.0,1.96746292403751e+17,3.7414917625877564e-05,1967462924037.1604,1967462924037.1604,0.0
2025-04-12 10:00:00,1.9669915150102694e+17,51928304277632.0,1.9675107980530458e+17,2.4332867954335313e-05,1967510798052.696,1967510798052.696,0.0
2025-04-12 11:00:00,3.877173298390023e+17,-3.8482645548873254e+17,2890874350269760.0,-0.9853069454402464,28908743502.69253,1967510798052.696,-98.53069454402464
2025-04-12 12:00:00,3.9063371527555226e+17,-5745137080090688.0,3.8488857819546157e+17,132.13915845548456,3848885781953.941,3848885781953.941,0.0
2025-04-12 13:00:00,7.593886013239729e+17,-7.530586142991839e+17,6329987024788992.0,-0.9835537155857756,63299870247.878815,3848885781953.941,-98.35537155857756
2025-04-12 14:00:00,7.720681306924366e+17,-2820726664495488.0,7.692474040279411e+17,120.52432556583064,7692474040278.062,7692474040278.062,0.0
2025-04-12 15:00:00,7.720681306924366e+17,-1.5394719387947356e+18,-7.674038081022989e+17,-1.997603377124201,-7674038081021.642,7692474040278.062,-199.7603377124201
2025-04-12 16:00:00,3.0448050969177037e+18,-3.8009831440953574e+18,-7.561780471776538e+17,-0.014628231976598016,-7561780471775.21,7692474040278.062,-198.30102035029907
2025-04-12 17:00:00,3.042918590716895e+18,-2.2815553004036047e+18,7.613632903132905e+17,-2.006857172269137,7613632903131.567,7692474040278.062,-1.0249126189270097
2025-04-12 18:00:00,1.508641599808676e+18,7.842586358643438e+17,2.29290023567302e+18,2.011571827595632,22929002356726.17,22929002356726.17,0.0
2025-04-13 09:00:00,3.0249284196005166e+18,8.284786068587515e+17,3.853407026459268e+18,0.6805820709108188,38534070264585.914,38534070264585.914,0.0
2025-04-13 10:00:00,3.9747111400274524e+18,-2.5169316310499686e+18,1.4577795089774838e+18,-0.6216907534117995,14577795089772.277,38534070264585.914,-62.16907534117995
2025-04-13 11:00:00,3.9747111400274524e+18,5.287773234046973e+18,9.262484374074425e+18,5.353830820801782,92624843740727.98,92624843740727.98,0.0
2025-04-13 12:00:00,5.416654712825455e+18,3.8655192350223155e+18,9.28217394784777e+18,0.0021257335481672524,92821739478461.4,92821739478461.4,0.0
2025-04-13 13:00:00,6.876747428721029e+18,-6.800617374292103e+18,7.613005442892595e+16,-0.9917982516965674,761300544289.1304,92821739478461.4,-99.17982516965674
2025-04-13 14:00:00,7.104787499138484e+18,-7.256620813779821e+18,-1.5183331464133642e+17,-2.9943938800554264,-1518333146413.1067,92821739478461.4,-101.63575166221209
2025-04-13 15:00:00,7.104787499138484e+18,-7.014448747649592e+18,9.033875148889229e+16,-1.5949863618685547,903387514888.7699,92821739478461.4,-99.02675006957999
2025-04-13 16:00:00,1.5940361647171826e+19,-1.5718608122154772e+19,2.2175352501705363e+17,1.4546888390893868,2217535250170.1606,92821739478461.4,-97.61097425815348
2025-04-13 17:00:00,1.6158715619790785e+19,2.613418486894668e+18,1.8772134106685452e+19,83.65314860380148,187721341066822.72,187721341066822.72,0.0
2025-04-13 18:00:00,3.450278576263339e+19,-3.4294494167449534e+19,2.0829159518385357e+17,-0.988904213340897,2082915951838.1843,187721341066822.72,-98.8904213340897
2025-04-14 09:00:00,3.4722253540894917e+19,2.592128526166065e+18,3.731438206706098e+19,178.1449243745267,373143820670546.9,373143820670546.9,0.0
2025-04-14 10:00:00,7.259399615129373e+19,-7.286243973740114e+19,-2.684435861074084e+17,-1.0071941050939812,-2684435861073.595,373143820670546.9,-100.71941050939812
2025-04-14 11:00:00,7.286570192290284e+19,2.067498778954621e+18,7.493320070185746e+19,-280.13947130729935,749332007018438.2,749332007018438.2,0.0
2025-04-14 12:00:00,7.286570192290284e+19,2.621989990682403e+18,7.548769191358525e+19,0.007399806848422008,754876919135715.1,754876919135715.1,0.0
2025-04-14 13:00:00,7.286570192290284e+19,-7.257724553947605e+19,2.884563834267894e+17,-0.9961787627080054,2884563834267.3657,754876919135715.1,-99.61787627080054
2025-04-14 14:00:00,1.481499534547352e+20,-1.4804349575974774e+20,1.0645769498745242e+17,-0.6309400619852411,1064576949874.3292,754876919135715.1,-99.85897344018768
2025-04-14 15:00:00,1.481499534547352e+20,2.724730409323397e+18,1.508746838640586e+20,1416.2266634350985,1508746838640309.8,1508746838640309.8,0.0
2025-04-14 16:00:00,1.481499534547352e+20,2.70128055610966e+18,1.5085123401084486e+20,-0.00015542603048546155,1508512340108172.5,1508746838640309.8,-0.015542603048535053
2025-04-14 17:00:00,1.481499534547352e+20,2.7230019872122143e+18,1.508729554419474e+20,0.000143992399167292,1508729554419198.2,1508746838640309.8,-0.0011456011485000417
2025-04-14 18:00:00,1.481499534547352e+20,2.7442711210046915e+18,1.508942245757399e+20,0.00014097379964606027,1508942245757123.0,1508942245757123.0,0.0
2025-04-15 09:00:00,1.481499534547352e+20,2.7603616836090593e+18,1.5091031513834426e+20,0.00010663471481175968,1509103151383166.8,1509103151383166.8,0.0
2025-04-15 10:00:00,1.481499534547352e+20,2.7824872801965507e+18,1.5093244073493175e+20,0.0001466142096862022,1509324407349041.8,1509324407349041.8,0.0
2025-04-15 11:00:00,1.481499534547352e+20,2.7950940646658867e+18,1.5094504751940108e+20,8.352600943806188e-05,1509450475193735.0,1509450475193735.0,0.0
2025-04-15 12:00:00,1.481499534547352e+20,2.809594104815223e+18,1.5095954755955042e+20,9.606171509179973e-05,1509595475595228.2,1509595475595228.2,0.0
2025-04-15 13:00:00,1.4825767125077774e+20,2.681925653998076e+18,1.509395969047758e+20,-0.00013215894653328952,1509395969047482.2,1509595475595228.2,-0.01321589465331785
2025-04-15 14:00:00,1.4844868743676186e+20,-1.5016553364923236e+20,-1.7168462124705055e+18,-1.011374392456829,-17168462124701.826,1509595475595228.2,-101.13728892291046
2025-04-15 15:00:00,3.018720465589236e+20,-3.0136750486452496e+20,5.045416943986258e+17,-1.2938770466066387,5045416943985.311,1509595475595228.2,-99.66577689019664
2025-04-15 16:00:00,3.028767653624095e+20,1.424573629033349e+18,3.0430133899144285e+20,602.1242657837154,3043013389913857.5,3043013389913857.5,0.0
2025-04-15 17:00:00,3.0216336599252074e+20,-3.014506793093152e+20,7.126866832055337e+17,-0.9976579574524134,7126866832054.082,3043013389913857.5,-99.76579574524133
2025-04-15 18:00:00,6.013066461521326e+20,-5.978593406213693e+20,3.4473055307632026e+18,3.83705618752108,34473055307625.957,3043013389913857.5,-98.86714086037584
2025-04-16 09:00:00,5.324326316562186e+17,6.031256889265484e+20,6.036581215582046e+20,174.1101305559534,6036581215580983.0,6036581215580983.0,0.0
2025-04-16 10:00:00,5.324326316562186e+17,6.066826136000527e+20,6.072150462317089e+20,0.005892283308179369,6072150462316020.0,6072150462316020.0,0.0
2025-04-16 11:00:00,3.96298120056235e+18,6.000245103449414e+20,6.039874915455038e+20,-0.005315340432084037,6039874915453974.0,6072150462316020.0,-0.5315340432084037
2025-04-16 12:00:00,3.96298120056235e+18,1.5726501407241626e+17,4.1202462146347663e+18,-0.9931782590329946,41202462146340.56,6072150462316020.0,-99.32145189085738
2025-04-16 13:00:00,3.96298120056235e+18,1.1233683712319166e+19,1.5196664912881517e+19,2.68829048587054,151966649128788.97,6072150462316020.0,-97.49731746484382
2025-04-16 14:00:00,3.96298120056235e+18,2.037244147228948e+19,2.433542267285183e+19,0.6013660110531098,243354226728476.34,6072150462316020.0,-95.99228925174465
2025-04-16 15:00:00,3.96298120056235e+18,-1.7799958191631176e+18,2.1829853813992325e+18,-0.9102959742780826,21829853813988.555,6072150462316020.0,-99.64049221195249
2025-04-16 16:00:00,6.38358737487106e+18,-8.175795117892149e+18,-1.7922077430210888e+18,-1.8209893471079197,-17922077430207.793,6072150462316020.0,-100.29515206418932
2025-04-16 17:00:00,6.38358737487106e+18,-2.0066347043177062e+18,4.376952670553354e+18,-3.4422127890013536,43769526705525.984,6072150462316020.0,-99.27917585413667
2025-04-16 18:00:00,5.928032101460243e+20,-6.016362967044244e+20,-8.833086558400109e+18,-3.0180904897204175,-88330865583985.83,6072150462316020.0,-101.45468835352764
2025-04-17 09:00:00,5.928032101460243e+20,-5.95718780387892e+20,-2.915570241867691e+18,-0.6699262231167614,-29155702418671.875,6072150462316020.0,-100.48015447903693
2025-04-17 10:00:00,5.946191419771477e+20,-5.965567028908888e+20,-1.937560913741144e+18,-0.33544358289925535,-19375609137408.098,6072150462316020.0,-100.31908974024365
2025-04-17 11:00:00,1.2096623056216774e+21,-1.2146712365455154e+21,-5.008930923837834e+18,1.585173394196071,-50089309238369.7,6072150462316020.0,-100.82490230683882
2025-04-17 12:00:00,1.2227233870639685e+21,-7.858402937979535e+18,1.214864984125989e+21,-243.53977597182782,1.2148649841257794e+16,1.2148649841257794e+16,0.0
2025-04-17 12:01:00,2.4419966391072226e+21,-2.4153189168263987e+18,2.439581320190396e+21,1.008109009698313,2.4395813201899756e+16,2.4395813201899756e+16,0.0
2025-04-17 12:02:00,2.4419966391072226e+21,-2.4581423094978503e+21,-1.6145670390627697e+19,-1.0066182136487942,-161456703906247.28,2.4395813201899756e+16,-100.66182136487942
2025-04-17 13:00:00,3.011262789154806e+21,-2.0769389838515136e+21,9.343238053032926e+20,-58.868380977581,9343238053031208.0,2.4395813201899756e+16,-61.701469118054945
2025-04-17 14:00:00,3.011262789154806e+21,9.108618326270914e+20,3.9221246217818976e+21,3.1978215684108893,3.922124621781177e+16,3.922124621781177e+16,0.0
2025-04-17 15:00:00,3.0132218243254604e+21,9.03306243418655e+20,3.9165280677441155e+21,-0.0014269189731251908,3.916528067743396e+16,3.922124621781177e+16,-0.14269189731250798
2025-04-17 16:00:00,6.928270860062081e+21,-6.925928598062156e+21,2.342261999925199e+18,-0.9994019544965819,23422619999248.43,3.922124621781177e+16,-99.94028078590574
2025-04-17 17:00:00,6.928270860062081e+21,9.062241895243831e+20,7.834495049586464e+21,3343.841460876991,7.834495049585274e+16,7.834495049585274e+16,0.0
